material_id,formula,elements,nelements,band_gap_eV,energy_above_hull_eV,formation_energy_per_atom_eV,density,nsites,layered_score,anisotropy_ratio,layer_axis,axis_bonds_a,axis_bonds_b,axis_bonds_c,total_bonds,layered_invalid_reason,is_layered_candidate,weak_axis_fraction,layered_continuous,weak_axis,eg_target_score,score_stability_norm,score_eg_norm,score_layered_norm,score_formE_norm,complexity,score_complexity_norm,baseline_score_v3,gating_efficiency_eta,quantum_proxy,dielectric_proxy,surface_proxy,debye_length_nm_physio_0p15M,loc_ooc_score_physio_0p15M_2nm,loc_ooc_score_physio_0p15M_5nm,loc_ooc_score_physio_0p15M_10nm,debye_length_nm_diluted_0p01M,loc_ooc_score_diluted_0p01M_2nm,loc_ooc_score_diluted_0p01M_5nm,loc_ooc_score_diluted_0p01M_10nm,loc_ooc_score_robust_min,loc_ooc_score_main
mp-17155,La3AgSnSe7,"Ag,La,Se,Sn",4,1.300499999999999,0.0,-1.6749259302560762,6.071675524819941,24,1.0,0.0,a,0,0,24,130,,True,0.0,1.0,a,0.946221943375292,1.0,0.9281316682838956,1.0,0.4201809114224065,64,0.4736842105263158,0.8134375204080868,0.6666666666666666,0.43468811128015666,0.16469918326698718,0.25,0.7849246248313698,0.0009335314362071313,2.0428921124309597e-05,3.4976222715699397e-08,3.0399999999999996,0.0061801341699047,0.0023036570370610974,0.0004447517730626843,3.4976222715699397e-08,2.0428921124309597e-05
mp-641534,Nd3CuSiSe7,"Cu,Nd,Se,Si",4,1.341099999999999,0.0,-1.632453711158853,6.022216359021831,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9655394220648876,1.0,0.9539473152609088,1.0,0.4092103388157574,64,0.4736842105263158,0.8176973176310104,0.6666666666666666,0.42714963051556976,0.16605182218368963,0.25,0.7849246248313698,0.0009248758085673628,2.0239505827217244e-05,3.465192602002226e-08,3.0399999999999996,0.006122832467933266,0.0022822977161542977,0.00044062807075288514,3.465192602002226e-08,2.0239505827217244e-05
mp-1080650,BaCuSF,"Ba,Cu,F,S",4,1.6223,0.003987369374993,-2.261026764375,5.386858991250138,8,1.0,0.0,c,24,24,0,40,,True,0.0,1.0,c,0.9794402794612928,0.9192412117323224,0.9725242544665764,1.0,0.5715707349868568,48,0.6842105263157895,0.8516386267652911,0.6666666666666666,0.3813446211341189,0.18563693640845205,0.25,0.7849246248313698,0.0009230851340668787,2.020031962875527e-05,3.458483558502339e-08,3.0399999999999996,0.006110977903385787,0.002277878904152759,0.0004397749600506852,3.458483558502339e-08,2.020031962875527e-05
mp-17344,RbEr2Cu3S5,"Cu,Er,Rb,S",4,1.491,0.0,-1.469203079999999,5.694183065201538,22,1.0,0.0,c,24,24,0,128,,True,0.0,1.0,c,0.9998875063278876,1.0,0.9998496833659088,1.0,0.3670427068841684,62,0.5,0.823370962218311,0.6666666666666666,0.40144520272982737,0.17561781708621732,0.25,0.7849246248313698,0.0009192943402143644,2.011736384857697e-05,3.444280753442711e-08,3.0399999999999996,0.006085882214359851,0.002268524437237458,0.0004379689552158926,3.444280753442711e-08,2.011736384857697e-05
mp-9195,BaCuSeF,"Ba,Cu,F,Se",4,1.4265,0.0,-2.238203543085938,5.904545697556149,8,1.0,0.0,c,24,24,0,40,,True,0.0,1.0,c,0.9925249531738136,1.0,0.9900104555800672,1.0,0.5656754977802461,48,0.6842105263157895,0.879058766082645,0.6666666666666666,0.41211621677313004,0.169361039988884,0.25,0.7849246248313698,0.0009101080493859298,1.9916335791587766e-05,3.409862870821431e-08,3.0399999999999996,0.006025067433366345,0.002245855609289475,0.00043359243507382295,3.409862870821431e-08,1.9916335791587766e-05
mp-558042,Sm3CuSnS7,"Cu,S,Sm,Sn",4,1.703599999999999,0.0,-1.725180789375,5.32149867355717,24,1.0,0.0,a,0,0,18,124,,True,0.0,1.0,a,0.9440524475302484,1.0,0.9252323800406576,1.0,0.4331617396560112,64,0.4736842105263158,0.8153088639939983,0.6666666666666666,0.3698772007693447,0.18791698755259623,0.25,0.7849246248313698,0.0009063237135106883,1.983352133445785e-05,3.3956842615888125e-08,3.0399999999999996,0.006000014497229561,0.002236517078596794,0.00043178950693975105,3.3956842615888125e-08,1.983352133445785e-05
mp-568082,La3CuSiSe7,"Cu,La,Se,Si",4,1.5373,0.0,-1.736871188450521,5.683428254895907,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9980695185586992,1.0,0.9974201463019864,1.0,0.4361813693006297,64,0.4736842105263158,0.8339597314882542,0.6666666666666666,0.3941197335750601,0.1759501405051721,0.25,0.7849246248313698,0.0009042271393716445,1.9787640985862616e-05,3.387829117007383e-08,3.0399999999999996,0.005986134825936342,0.002231343404115352,0.00043079065994913913,3.387829117007383e-08,1.9787640985862616e-05
mp-17389,Pr3SiAgSe7,"Ag,Pr,Se,Si",4,1.4423,0.0,-1.615457535256076,5.9575521110260174,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9953866604043022,1.0,0.993834806821808,1.0,0.4048202272148077,64,0.4736842105263158,0.8267911682010453,0.6666666666666666,0.40945010850427876,0.16785417590376372,0.25,0.7849246248313698,0.0008961751143851484,1.9611434618342284e-05,3.35766093966305e-08,3.0399999999999996,0.005932829074436261,0.002211473581522021,0.00042695452519181474,3.35766093966305e-08,1.9611434618342284e-05
mp-560501,Tb3CuSiS7,"Cu,S,Si,Tb",4,1.733,0.0,-1.821600580624999,5.388242137667949,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.92737117512719,1.0,0.9029397275467952,1.0,0.4580669681350012,64,0.4736842105263158,0.8147167465663306,0.6666666666666666,0.3658982802780827,0.18558928393533622,0.25,0.7849246248313698,0.0008854682708951566,1.937713157008496e-05,3.3175460674730364e-08,3.0399999999999996,0.005861947980626327,0.0021850525158848065,0.00042185358542547364,3.3175460674730364e-08,1.937713157008496e-05
mp-17827,Nd3SiAgSe7,"Ag,Nd,Se,Si",4,1.4465,0.0,-1.6107653583810762,6.106341964553033,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9960325440102868,1.0,0.9946979579311358,1.0,0.4036082381032287,64,0.4736842105263158,0.8267645581560613,0.6666666666666666,0.4087471898630697,0.16376416614152026,0.25,0.7849246248313698,0.0008728375012708783,1.9100726313244252e-05,3.2702229035906985e-08,3.0399999999999996,0.005778330174176929,0.0021538838158282935,0.00041583605139537417,3.2702229035906985e-08,1.9100726313244252e-05
mp-570045,Sm3CuSiSe7,"Cu,Se,Si,Sm",4,1.437399999999999,0.0,-1.61913023595052,6.256051763608736,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9945720625550648,1.0,0.9927461880200452,1.0,0.4057688856670222,64,0.4736842105263158,0.8267087451910474,0.6666666666666666,0.4102732419791583,0.15984522471776366,0.25,0.7849246248313698,0.0008551308982090246,1.8713244131819556e-05,3.203882331842403e-08,3.0399999999999996,0.005661109501823244,0.0021101895821219138,0.0004074002957247646,3.203882331842403e-08,1.8713244131819556e-05
mp-6485,La3SiAgSe7,"Ag,La,Se,Si",4,1.6531,0.0,-1.719268846506076,5.807152774765752,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9679691966166556,1.0,0.9571944368480524,1.0,0.431634685033755,64,0.4736842105263158,0.8229939672713957,0.6666666666666666,0.37691756812785043,0.17220142792615573,0.25,0.7849246248313698,0.0008463361042002877,1.852078338958787e-05,3.170931253597189e-08,3.0399999999999996,0.005602886495224237,0.002088486843122523,0.0004032102919633498,3.170931253597189e-08,1.852078338958787e-05
mp-16742,BaAgTeF,"Ag,Ba,F,Te",4,1.510999999999999,0.0,-2.183376328333333,6.298244067181046,8,1.0,0.0,c,24,24,0,40,,True,0.0,1.0,c,0.9998319585649884,1.0,0.9997754500013784,1.0,0.5515136302572203,48,0.6842105263157895,0.8786676411833676,0.6666666666666666,0.39824771007566717,0.15877441225417258,0.25,0.7849246248313698,0.0008245054682350551,1.8043052996234195e-05,3.0891393443019227e-08,3.0399999999999996,0.005458364035618978,0.002034615815094637,0.0003928097701640293,3.0891393443019227e-08,1.8043052996234195e-05
mp-1192137,Er2TlCu3S5,"Cu,Er,S,Tl",4,1.428799999999999,0.0,-1.323273260530303,6.708263223152692,22,1.0,0.0,c,24,24,0,104,,True,0.0,1.0,c,0.992983840097232,1.0,0.9906237065641986,1.0,0.3293490399650275,62,0.5,0.8135257346340552,0.6666666666666666,0.41172595520421623,0.1490698809415574,0.25,0.7849246248313698,0.0008003093478964877,1.7513557561223238e-05,2.9984847759612994e-08,3.0399999999999996,0.005298181674014683,0.0019749075281257655,0.00038128228752719583,2.9984847759612994e-08,1.7513557561223238e-05
mp-568779,Tb3CuSiSe7,"Cu,Se,Si,Tb",4,1.4882,0.0,-1.593316914283856,6.701095725932187,24,1.0,0.0,a,0,0,24,130,,True,0.0,1.0,a,0.9998066298095368,1.0,0.9997416009561894,1.0,0.3991013056445448,64,0.4736842105263158,0.8271240824205879,0.6666666666666666,0.40189695362109157,0.14922932620260254,0.25,0.7849246248313698,0.0007820393959128597,1.7113747342153505e-05,2.9300335289223385e-08,3.0399999999999996,0.005177231537621543,0.001929823129441933,0.00037257814193194697,2.9300335289223385e-08,1.7113747342153505e-05
mp-569557,Dy3CuSiSe7,"Cu,Dy,Se,Si",4,1.5196,0.0,-1.579378002200519,6.743503839362457,24,1.0,0.0,a,0,0,24,130,,True,0.0,1.0,a,0.9994665867598976,1.0,0.999287171500486,1.0,0.3955008851739802,64,0.4736842105263158,0.8262903909625491,0.6666666666666666,0.3968883949833307,0.14829086240937644,0.25,0.7849246248313698,0.000767436640766373,1.6794188169837648e-05,2.875322011296164e-08,3.0399999999999996,0.005080558857350356,0.001893788199766335,0.000365621117250071,2.875322011296164e-08,1.6794188169837648e-05
