material_id,formula,elements,nelements,band_gap_eV,energy_above_hull_eV,formation_energy_per_atom_eV,density,nsites,layered_score,anisotropy_ratio,layer_axis,axis_bonds_a,axis_bonds_b,axis_bonds_c,total_bonds,layered_invalid_reason,is_layered_candidate,weak_axis_fraction,layered_continuous,weak_axis
mp-16264,LiCaSb,"Ca,Li,Sb",3,0.6443000000000001,0.0,-1.006045865277776,3.79174653044966,12,1.0,0.0,b,48,0,0,72,,True,0.0,1.0,b
mp-1176780,LiCoS2,"Co,Li,S",3,0.607499999999999,0.00251314875,-1.002025808333333,3.774659685985165,8,1.0,0.0,b,32,0,0,48,,True,0.0,1.0,b
mp-753946,LiCoS2,"Co,Li,S",3,0.578699999999999,0.0025372675,-1.002001689583333,3.826724488673339,8,1.0,0.0,b,32,0,0,48,,True,0.0,1.0,b
mp-2468774,LiCuS,"Cu,Li,S",3,1.0373,0.024423602013888,-0.8843155786111101,3.986167418086766,12,1.0,0.0,c,80,80,0,120,,True,0.0,1.0,c
mp-2724538,LiCuS,"Cu,Li,S",3,0.8462000000000001,0.030070160347221,-0.878669020277776,3.572731602829594,6,0.8333333333333334,0.1666666666666666,c,24,16,4,40,,True,0.09090909090909091,0.9090909090909091,c
mp-753371,LiCuS,"Cu,Li,S",3,2.1214,0.048570157013887,-0.86016902361111,2.7662308470447643,12,1.0,0.0,c,16,16,0,48,,True,0.0,1.0,c
mp-753605,LiCuS,"Cu,Li,S",3,1.3871,0.023697776180554,-0.885041404444443,3.223871495096589,12,1.0,0.0,b,16,0,0,48,,True,0.0,1.0,b
mp-753826,LiCuS,"Cu,Li,S",3,1.707199999999999,0.026067862013887,-0.88267131861111,4.025209232757741,12,1.0,0.0,c,80,80,0,120,,True,0.0,1.0,c
mp-33667,LiDyS2,"Dy,Li,S",3,2.0771,0.005254097499999,-2.089092959999999,4.75167120545365,8,0.6666666666666667,0.3333333333333333,a,16,32,48,48,,True,0.16666666666666666,0.8333333333333334,a
mp-35591,LiErS2,"Er,Li,S",3,2.1013,0.006727233749998,-2.098680128333334,4.978846313945951,8,0.6666666666666667,0.3333333333333333,a,16,32,48,48,,True,0.16666666666666666,0.8333333333333334,a
mp-1222542,LiIn2CuTe4,"Cu,In,Li,Te",4,1.0577,0.005066375,-0.6531144491666661,5.194309722366674,8,0.875,0.125,a,2,2,16,32,,True,0.1,0.9,a
mp-29483,MgInBr3,"Br,In,Mg",3,2.2355,0.011251461499999,-1.474897149833331,4.30963786597113,20,1.0,0.0,b,48,0,0,68,,True,0.0,1.0,b
mp-1185959,MgS2,"Mg,S",2,1.133699999999999,0.0,-1.154441889999999,2.388487798502099,6,1.0,0.0,b,24,0,0,28,,True,0.0,1.0,b
mp-1221971,MgZn3S4,"Mg,S,Zn",3,2.2668,0.013962442499998,-1.199257054374999,3.556560468240254,8,1.0,0.0,b,16,0,0,32,,True,0.0,1.0,b
mp-34328,Mn(CuCl2)2,"Cl,Cu,Mn",3,1.142,0.023590700000003,-0.942051346354681,3.519823591496068,7,1.0,0.0,a,0,0,16,24,,True,0.0,1.0,a
mp-558130,MnBiS2Cl,"Bi,Cl,Mn,S",4,0.8539999999999991,0.0,-0.9383685105862072,5.268025673251268,20,1.0,0.0,b,64,0,0,88,,True,0.0,1.0,b
mp-1221667,MnCd3Te4,"Cd,Mn,Te",3,0.5059,0.001702302916669,-0.5807688905603421,5.445793823181099,8,1.0,0.0,b,16,0,0,32,,True,0.0,1.0,b
mp-1221733,MnCd4Te5,"Cd,Mn,Te",3,0.5243,0.0,-0.580198116448278,5.493405850792727,10,1.0,0.0,b,10,0,0,40,,True,0.0,1.0,b
mp-28912,MnInBr3,"Br,In,Mn",3,1.6242,0.004096450999998,-1.071247910919541,4.665187139885671,20,1.0,0.0,b,48,0,0,64,,True,0.0,1.0,b
mp-1105127,MnP4,"Mn,P",2,0.5335999999999991,0.001444687666666,-0.358033940300492,4.064311295471317,20,1.0,0.0,c,22,4,0,88,,True,0.0,1.0,c
mp-571193,MnP4,"Mn,P",2,0.5243,0.004488425166665,-0.354990202800492,4.133395758819001,40,1.0,0.0,b,52,0,0,176,,True,0.0,1.0,b
mp-683891,MnSb6(Pb2S7)2,"Mn,Pb,S,Sb",4,0.6562999999999991,0.008440640733332,-0.6463465379172401,5.48623841018123,50,1.0,0.0,a,0,168,0,232,,True,0.0,1.0,a
mp-567478,MnSbSe2Br,"Br,Mn,Sb,Se",4,0.6252000000000001,0.007706034499999,-0.748830724523707,5.256188778031776,20,1.0,0.0,b,64,0,0,88,,True,0.0,1.0,b
mp-570300,MnTlCl3,"Cl,Mn,Tl",3,1.9323,0.0,-1.440138022252875,4.8095376856776415,20,1.0,0.0,b,48,0,0,64,,True,0.0,1.0,b
mp-1221515,MnZn4Se5,"Mn,Se,Zn",3,0.6608,0.0,-0.885894982964978,5.075006797480443,10,1.0,0.0,c,12,12,0,40,,True,0.0,1.0,c
mp-28037,Mo2SBr2,"Br,Mo,S",3,0.987499999999999,0.0,-1.010590758166664,5.2836712429028765,30,1.0,0.0,c,8,8,0,120,,True,0.0,1.0,c
mp-1104707,Na(GeP)3,"Ge,Na,P",3,1.085499999999999,0.0,-0.21139138627551,3.487265053620464,14,1.0,0.0,b,40,0,0,64,,True,0.0,1.0,b
mp-1221463,Na10NbGaAs6,"As,Ga,Na,Nb",4,0.9536,0.0,-0.459003100905172,3.218502610917988,36,1.0,0.0,c,8,4,0,210,,True,0.0,1.0,c
mp-30039,Na2Al2Sb3,"Al,Na,Sb",3,1.102199999999999,0.000432367142852,-0.397485729464284,3.903376539803024,56,1.0,0.0,b,12,0,0,344,,True,0.0,1.0,b
mp-1222303,LiNdS2,"Li,Nd,S",3,1.828,0.013438600312502,-2.025704156458332,4.052243274773994,4,1.0,0.0,a,0,24,0,24,,True,0.0,1.0,a
mp-37605,LiNdSe2,"Li,Nd,Se",3,1.587299999999999,0.002252994531247,-1.911509146822918,5.0676370565464,8,0.6666666666666667,0.3333333333333333,a,16,32,48,48,,True,0.16666666666666666,0.8333333333333334,a
mp-9588,LiP,"Li,P",2,0.8094999999999991,0.0,-0.616667199821428,2.026625484183503,16,1.0,0.0,c,32,16,0,112,,True,0.0,1.0,c
mp-675419,LiPrS2,"Li,Pr,S",3,1.8884,0.034168894375001,-1.997952413749999,3.79924515177426,8,0.6666666666666667,0.3333333333333333,a,16,32,48,48,,True,0.16666666666666666,0.8333333333333334,a
mp-2206511,LiSbS,"Li,S,Sb",3,1.091899999999999,0.02153057972222,-0.8373178748263891,3.812756534770946,6,1.0,0.0,c,8,8,0,20,,True,0.0,1.0,c
mp-35388,LiSmSe2,"Li,Se,Sm",3,1.5829,0.0,-1.9283516161979184,5.347223634393145,8,0.6666666666666667,0.3333333333333333,a,16,32,48,48,,True,0.16666666666666666,0.8333333333333334,a
mp-1192803,Lu2PbS4,"Lu,Pb,S",3,2.302,0.0,-1.912786647261904,6.971735054910605,28,1.0,0.0,b,96,0,0,128,,True,0.0,1.0,b
mp-1192914,Lu2PbSe4,"Lu,Pb,Se",3,1.802099999999999,0.021053227142857,-1.72941053610119,7.660877191546112,28,1.0,0.0,b,104,0,0,136,,True,0.0,1.0,b
mp-1188532,Lu2S3,"Lu,S",2,0.7199,0.045046544000001,-2.308996696354165,7.357572204596524,20,1.0,0.0,b,80,0,0,120,,True,0.0,1.0,b
mp-1197390,Lu3InS6,"In,Lu,S",3,1.164199999999999,0.046244311437497,-1.9051761075,6.696988567860487,40,1.0,0.0,b,144,0,0,232,,True,0.0,1.0,b
mp-1105890,Lu3Tl2Cu5Se8,"Cu,Lu,Se,Tl",4,0.9747999999999992,0.009500761180555,-1.104733880856482,7.80850797433049,18,1.0,0.0,c,12,12,0,89,,True,0.0,1.0,c
mp-1222397,Lu4MnS7,"Lu,Mn,S",3,0.556499999999999,0.044040484999991,-2.061599987258141,6.462547665080592,12,1.0,0.0,c,8,8,0,64,,True,0.0,1.0,c
mp-1189356,LuAgSe2,"Ag,Lu,Se",3,1.3047,0.006882983750003,-1.385930871197914,7.691865907872321,16,1.0,0.0,b,32,0,0,80,,True,0.0,1.0,b
mp-583052,LuCuPbSe3,"Cu,Lu,Pb,Se",4,1.161299999999998,0.000442300208333,-1.220512271449652,7.921658651040167,24,1.0,0.0,b,88,0,0,120,,True,0.0,1.0,b
mp-1105845,LuCuS2,"Cu,Lu,S",3,1.7630999999999992,0.011935086874988,-1.5709257986978962,6.259140334641852,16,1.0,0.0,b,48,0,0,80,,True,0.0,1.0,b
mp-12457,LuCuS2,"Cu,Lu,S",3,1.693699999999999,0.001643513749968,-1.581217371822916,6.4260803830032,16,1.0,0.0,b,48,0,0,80,,True,0.0,1.0,b
mp-865521,LuI3,"I,Lu",2,2.1804,0.0,-1.592844125416666,4.397212825854743,8,1.0,0.0,a,0,0,24,24,,True,0.0,1.0,a
mp-1222182,Mg(InTe2)2,"In,Mg,Te",3,1.4769,0.0,-0.7187970564285721,5.008851451897298,7,0.6666666666666667,0.3333333333333333,a,4,4,12,24,,True,0.2,0.8,a
mp-1222145,Mg3MnTe4,"Mg,Mn,Te",3,1.1158,0.002563446066812,-0.8769617899497111,3.966875582032272,8,1.0,0.0,c,16,16,0,32,,True,0.0,1.0,c
mp-1222100,Mg4Te3S,"Mg,S,Te",3,1.8579999999999992,0.034163601875,-1.1850098446875,3.394966241644515,8,1.0,0.0,b,16,0,0,32,,True,0.0,1.0,b
mp-1232369,MgCdTe2,"Cd,Mg,Te",3,1.8727,0.002924921249999,-0.858234194583332,4.705516494425118,8,1.0,0.0,a,0,0,16,32,,True,0.0,1.0,a
mp-34903,MgGeP2,"Ge,Mg,P",3,1.4962,0.0135239905,-0.297569182321427,2.994917621221658,8,1.0,0.0,c,4,16,0,32,,True,0.0,1.0,c
mp-5004,Na2B2Se7,"B,Na,Se",3,1.4882,0.0,-0.713530352954381,3.9102812128699993,22,1.0,0.0,c,12,12,0,80,,True,0.0,1.0,c
mp-1190146,Na2Cd(GeS3)2,"Cd,Ge,Na,S",4,2.2385,0.0,-0.941752772068964,2.96305800606685,22,1.0,0.0,c,8,8,0,92,,True,0.0,1.0,c
mp-2831941,Na2CdSnS4,"Cd,Na,S,Sn",4,1.9501,0.0,-1.028660310969826,3.030332516015685,8,0.75,0.25,a,4,4,16,32,,True,0.16666666666666666,0.8333333333333334,a
mp-561075,Na2CdSnS4,"Cd,Na,S,Sn",4,1.924999999999999,0.00209244125,-1.026567869719826,3.051254374975642,8,0.75,0.25,a,4,4,16,32,,True,0.16666666666666666,0.8333333333333334,a
mp-555871,Na2CuSbS3,"Cu,Na,S,Sb",4,1.2419,0.0,-0.8920867621798011,3.529306504003968,28,1.0,0.0,a,0,40,24,140,,True,0.0,1.0,a
mp-15431,Na2Ga2As3,"As,Ga,Na",3,1.0249,0.0,-0.399650460215515,4.288053836131996,56,1.0,0.0,b,16,0,0,340,,True,0.0,1.0,b
mp-1173753,Na2Ga2Se3,"Ga,Na,Se",3,1.362699999999999,0.0,-1.053090094255693,4.158191571357681,14,1.0,0.0,c,16,16,0,76,,True,0.0,1.0,c
mp-17964,Na2Ge2Se5,"Ge,Na,Se",3,1.4997,0.0,-0.8632113688308221,3.978850703455322,36,1.0,0.0,b,32,0,0,152,,True,0.0,1.0,b
mp-4068,Na2GeS3,"Ge,Na,S",3,2.4515,0.0,-1.084484991709769,2.548573608287156,24,1.0,0.0,a,0,32,8,120,,True,0.0,1.0,a
mp-28278,Na2GeSe3,"Ge,Na,Se",3,1.6256,0.0,-0.987196637881644,3.70766851818596,24,1.0,0.0,a,0,32,24,120,,True,0.0,1.0,a
mp-9719,Na2LiAlP2,"Al,Li,Na,P",4,1.992999999999999,0.0,-0.6294795821462771,2.050051282768388,24,1.0,0.0,a,0,0,32,144,,True,0.0,1.0,a
mp-9722,Na2LiGaAs2,"As,Ga,Li,Na",4,1.2155,0.0,-0.5484412151819931,3.547436485188726,24,1.0,0.0,a,0,0,40,180,,True,0.0,1.0,a
mp-27280,Na2MnCl4,"Cl,Mn,Na",3,2.0864,0.007105916904761,-1.840785687068964,2.576011189460665,14,1.0,0.0,b,48,0,0,72,,True,0.0,1.0,b
mp-10223,Na2PdS2,"Na,Pd,S",3,0.9447999999999992,0.0,-0.992209108124998,3.6224607408402543,10,1.0,0.0,c,24,28,0,68,,True,0.0,1.0,c
mp-1078751,Na2PdSe2,"Na,Pd,Se",3,0.6253000000000001,0.0,-0.9575243766249992,4.603182321098053,10,1.0,0.0,c,24,24,0,76,,True,0.0,1.0,c
mp-10246,Na2PtS2,"Na,Pt,S",3,1.1433,0.0,-1.028636579124997,5.097151854808518,10,1.0,0.0,c,24,28,0,68,,True,0.0,1.0,c
mp-14588,Na2PtSe2,"Na,Pt,Se",3,0.8690000000000001,0.0,-0.974080661624998,5.906890991229101,10,1.0,0.0,c,24,24,0,76,,True,0.0,1.0,c
mp-556978,Na2S,"Na,S",2,2.1176,0.034994842499999,-1.234249691770833,2.056907850397422,12,1.0,0.0,b,48,0,0,72,,True,0.0,1.0,b
mp-28127,Na2S5,"Na,S",2,1.7772,0.0,-0.607518609508928,2.132525901252682,28,1.0,0.0,b,24,0,0,136,,True,0.0,1.0,b
mp-1221319,Na2SbAs,"As,Na,Sb",3,0.6434000000000001,0.019950879687499,-0.464080729374998,3.650681771239356,16,1.0,0.0,c,32,32,0,112,,True,0.0,1.0,c
mp-568543,Na2SnSe3,"Na,Se,Sn",3,1.3282999999999991,0.012724443541666,-1.001862338714979,3.949252908334554,24,1.0,0.0,a,0,32,16,120,,True,0.0,1.0,a
mp-1221310,Na2Sr3As4,"As,Na,Sr",3,0.543899999999999,0.0,-1.039625181388888,4.162377088717068,36,1.0,0.0,a,0,24,0,256,,True,0.0,1.0,a
mp-1221315,Na2Sr3P4,"Na,P,Sr",3,0.932099999999999,0.0,-0.980892002989417,3.209669374924957,36,1.0,0.0,a,0,32,0,248,,True,0.0,1.0,a
mp-1190141,Na2TeS3,"Na,S,Te",3,1.7828,0.0,-0.9112815324042132,2.904618695480478,24,1.0,0.0,a,0,40,0,120,,True,0.0,1.0,a
mp-1190500,Na2TeSe3,"Na,Se,Te",3,1.2319,0.003461318333334,-0.7613260620312491,4.147752271210209,24,1.0,0.0,b,40,0,0,120,,True,0.0,1.0,b
mp-573581,Na2TeSe3,"Na,Se,Te",3,1.2031,0.0,-0.764787380364583,4.059082855596543,24,1.0,0.0,c,36,36,0,120,,True,0.0,1.0,c
mp-1190399,Na2Zn(GeS3)2,"Ge,Na,S,Zn",4,2.266499999999999,0.0,-0.979059697978055,2.801273488303176,22,1.0,0.0,c,6,6,0,92,,True,0.0,1.0,c
mp-1190476,Na2Zn(GeSe3)2,"Ge,Na,Se,Zn",4,1.3476,0.006700648636368,-0.8725742951655561,4.031300660981383,22,1.0,0.0,a,0,0,16,80,,True,0.0,1.0,a
mp-1024076,Na2ZnS2,"Na,S,Zn",3,2.1164,0.0289437315,-1.142337230425,2.57934362271788,40,1.0,0.0,c,16,8,0,208,,True,0.0,1.0,c
mp-1210267,Na2ZrS3,"Na,S,Zr",3,1.9267999999999992,0.0,-1.685297579209767,3.085127182437877,12,1.0,0.0,c,20,20,0,72,,True,0.0,1.0,c
mp-7219,Na2ZrSe3,"Na,Se,Zr",3,1.3166,0.0,-1.555228321197918,4.3352198535060165,12,1.0,0.0,c,20,20,0,72,,True,0.0,1.0,c
mp-1221250,Na3Ag(TeS3)2,"Ag,Na,S,Te",4,1.2393,0.013707632064392,-0.748815760761493,3.458445591828604,24,1.0,0.0,a,0,36,0,112,,True,0.0,1.0,a
mp-8543,Na3AlAs2,"Al,As,Na",3,0.8472000000000001,0.0,-0.6638637349999991,2.825843373926701,12,0.6,0.4,c,20,12,8,72,,True,0.2,0.8,c
mp-15572,Na3Ca3AlAs4,"Al,As,Ca,Na",4,0.9426,0.0,-0.8518214808307201,3.04661727561699,22,1.0,0.0,a,0,0,12,112,,True,0.0,1.0,a
mp-623030,Na3CuSnSe4,"Cu,Na,Se,Sn",4,1.144199999999999,0.016670303645834,-0.9359494173347692,4.017586226045578,36,1.0,0.0,a,0,32,0,192,,True,0.0,1.0,a
mp-675237,Na3GdI6,"Gd,I,Na",3,1.549599999999999,0.0,-1.5575324864137912,4.171643768665064,10,1.0,0.0,a,0,14,14,48,,True,0.0,1.0,a
mp-18411,Na3GeSe3,"Ge,Na,Se",3,1.8880999999999992,0.0,-1.060587030167025,3.512579039199811,28,1.0,0.0,a,0,8,8,156,,True,0.0,1.0,a
mp-16930,Na3GeTe3,"Ge,Na,Te",3,1.4050999999999991,0.006524802857143,-0.801194792499998,3.796877677965214,28,1.0,0.0,a,0,8,8,160,,True,0.0,1.0,a
mp-29375,Na3InS3,"In,Na,S",3,2.2716,0.004716953928566,-1.179301191205356,2.660962164854178,28,1.0,0.0,a,0,0,24,144,,True,0.0,1.0,a
mp-17291,Na3SiTe3,"Na,Si,Te",3,1.9397,0.0,-0.8463417455911321,3.5718171945531223,28,1.0,0.0,a,0,8,8,164,,True,0.0,1.0,a
mp-1221206,Na4Ca2SiAs4,"As,Ca,Na,Si",4,0.631899999999999,0.0,-0.6728775268652041,2.982233502787434,22,1.0,0.0,a,0,0,12,130,,True,0.0,1.0,a
mp-1221212,Na4Ca2SnP4,"Ca,Na,P,Sn",4,0.9208,0.004031504681819,-0.603464538553514,2.497120763393724,22,1.0,0.0,a,0,0,12,114,,True,0.0,1.0,a
mp-28851,Na4Cd3Se5,"Cd,Na,Se",3,1.0243,0.0,-1.040989785394666,4.495613425537107,48,1.0,0.0,b,176,0,0,260,,True,0.0,1.0,b
mp-1221196,Na4Eu(SiTe3)2,"Eu,Na,Si,Te",4,0.525799999999999,0.0,-0.9646496454244032,4.219651687580137,13,1.0,0.0,c,20,20,0,74,,True,0.0,1.0,c
mp-1221169,Na4Ge2PbS6,"Ge,Na,Pb,S",4,2.0553,0.0,-1.065635216193632,3.416314602913066,13,1.0,0.0,c,20,20,0,72,,True,0.0,1.0,c
mp-1103730,Na4Mg(GeSe3)2,"Ge,Mg,Na,Se",4,1.822099999999999,0.0,-1.090674118044595,3.773932717271349,13,1.0,0.0,a,0,14,14,72,,True,0.0,1.0,a
mp-1221137,Na4SeS,"Na,S,Se",3,2.1777,0.004479326666666,-1.264931545312499,2.301662505808419,6,1.0,0.0,c,16,16,0,32,,True,0.0,1.0,c
mp-1221146,Na4Si2PbSe6,"Na,Pb,Se,Si",4,2.0895,0.0,-1.067774693813825,4.069524871055584,13,1.0,0.0,c,16,16,0,74,,True,0.0,1.0,c
mp-1221151,Na4Sn(GeS3)2,"Ge,Na,S,Sn",4,1.8668,0.0,-1.032798735039787,2.953388801539804,13,1.0,0.0,c,16,16,0,72,,True,0.0,1.0,c
mp-29626,Na4Sn3S8,"Na,S,Sn",3,1.650599999999999,0.0,-0.8848432061666661,3.199286437268478,30,1.0,0.0,c,14,14,0,132,,True,0.0,1.0,c
mp-1221139,Na4TeSe,"Na,Se,Te",3,1.9291,0.011854896666667,-1.186835018177082,2.861203133113076,6,1.0,0.0,c,16,16,0,32,,True,0.0,1.0,c
mp-1024070,Na4Zn3S5,"Na,S,Zn",3,1.9102,0.001805303541666,-1.136847983588539,3.044020837813645,48,1.0,0.0,b,176,0,0,264,,True,0.0,1.0,b
mp-1024048,Na4Zn3Se5,"Na,Se,Zn",3,1.1282,0.001070803333333,-1.089018024769665,4.044412952498948,48,1.0,0.0,b,176,0,0,264,,True,0.0,1.0,b
mp-505045,Na5(InTe3)2,"In,Na,Te",3,1.003699999999999,0.0,-0.8847859379022971,4.47616247230258,52,1.0,0.0,c,8,8,0,308,,True,0.0,1.0,c
mp-29376,Na5InS4,"In,Na,S",3,2.0219,0.0,-1.221471250624999,2.572259084202261,20,1.0,0.0,a,0,12,0,108,,True,0.0,1.0,a
mp-5929,Na5SiP3,"Na,P,Si",3,1.325099999999999,0.0,-0.540155518492063,2.098138154256491,36,1.0,0.0,c,8,8,0,196,,True,0.0,1.0,c
mp-1220798,Na6Cd7S10,"Cd,Na,S",3,1.0388,0.012429586304347,-0.9906951723163412,3.666604044789448,23,1.0,0.0,c,70,70,0,121,,True,0.0,1.0,c
mp-2763369,Na6Cd7S10,"Cd,Na,S",3,1.0715,0.0,-0.982757931657609,3.804746108650864,23,1.0,0.0,c,68,68,0,118,,True,0.0,1.0,c
mp-27752,Na6Ge2S7,"Ge,Na,S",3,2.4264,0.0,-1.148486333051725,2.45607269157867,30,1.0,0.0,c,6,6,0,152,,True,0.0,1.0,c
mp-18100,Na6Ge2Se7,"Ge,Na,Se",3,1.5871,0.0,-1.056078252645473,3.511714972933793,30,1.0,0.0,c,10,10,0,160,,True,0.0,1.0,c
mp-16961,Na6Si2Se7,"Na,Se,Si",3,2.1551,0.0,-1.137090264978807,3.221112982279038,30,1.0,0.0,c,10,10,0,160,,True,0.0,1.0,c
mp-16889,Na6Sn2Se7,"Na,Se,Sn",3,1.7754,0.007049615916666,-1.071317183645473,3.663224398262512,30,1.0,0.0,c,12,12,0,168,,True,0.0,1.0,c
mp-541689,Na7In3Se8,"In,Na,Se",3,1.430499999999999,0.0,-1.119107745694445,3.9819313728104513,36,1.0,0.0,b,30,0,0,202,,True,0.0,1.0,b
mp-1106381,NaAs,"As,Na",2,0.5734,0.0,-0.519339895624998,3.495268713941957,16,1.0,0.0,c,32,16,0,112,,True,0.0,1.0,c
mp-1188662,NaAs,"As,Na",2,0.5472,0.004071623749998,-0.515268271874999,3.391821631745595,16,1.0,0.0,c,32,16,0,104,,True,0.0,1.0,c
mp-5942,NaAsS2,"As,Na,S",3,1.3457,0.0,-0.707556392656249,2.853379324611498,16,1.0,0.0,c,24,16,0,72,,True,0.0,1.0,c
mp-984519,NaAsSe2,"As,Na,Se",3,1.4318,0.0,-0.650343115781248,4.025444214952513,32,1.0,0.0,b,36,0,0,144,,True,0.0,1.0,b
mp-1192203,NaCdAsS3,"As,Cd,Na,S",4,1.975299999999999,0.013671981666668,-0.835361653979884,3.621194155299142,24,1.0,0.0,a,0,64,32,120,,True,0.0,1.0,a
mp-1191034,NaCdSbS3,"Cd,Na,S,Sb",4,1.5243,0.027620551249996,-0.8770219093965501,4.070960829593431,24,1.0,0.0,c,40,40,0,120,,True,0.0,1.0,c
mp-7434,NaCuTe,"Cu,Na,Te",3,0.6322999999999991,0.008284444166669,-0.583685075,5.278887784804326,6,0.875,0.125,c,32,32,4,52,,True,0.058823529411764705,0.9411764705882353,c
mp-1094098,NaGaTe2,"Ga,Na,Te",3,1.5786,0.0,-0.79603450055316,4.255727693247973,8,0.75,0.25,a,4,4,16,32,,True,0.16666666666666666,0.8333333333333334,a
mp-1195769,NaIn3S5,"In,Na,S",3,1.2428,0.002974965138884,-0.894725179201393,4.402145592724887,36,1.0,0.0,b,144,0,0,200,,True,0.0,1.0,b
mp-1220861,NaLa6Ga3S14,"Ga,La,Na,S",4,1.9688999999999992,0.020483813098963,-1.950395732036638,4.502124736239473,24,1.0,0.0,a,0,0,18,130,,True,0.0,1.0,a
mp-8452,NaLiS,"Li,Na,S",3,2.264199999999999,0.0,-1.36703557407088,1.976851617557677,6,0.8333333333333334,0.1666666666666666,c,24,24,4,36,,True,0.07692307692307693,0.9230769230769231,c
mp-28603,NaLiSe,"Li,Na,Se",3,2.4375,0.0,-1.371980806076387,3.120197208374006,12,1.0,0.0,b,48,0,0,72,,True,0.0,1.0,b
mp-8754,NaLiTe,"Li,Na,Te",3,2.284,0.0,-1.129250698793103,3.580874431287207,12,1.0,0.0,b,48,0,0,72,,True,0.0,1.0,b
mp-5962,NaMgAs,"As,Mg,Na",3,0.9547999999999992,0.0,-0.7864752741666661,2.974571179785655,6,0.8333333333333334,0.1666666666666666,c,24,24,4,36,,True,0.07692307692307693,0.9230769230769231,c
mp-7090,NaMgSb,"Mg,Na,Sb",3,1.0359,0.0,-0.5565706387931041,3.410971402850694,6,0.8333333333333334,0.1666666666666666,c,24,24,4,36,,True,0.07692307692307693,0.9230769230769231,c
mp-1210002,NaNbS6,"Na,Nb,S",3,1.6715,0.0,-1.007745682047413,2.953050078868104,16,1.0,0.0,c,6,6,0,84,,True,0.0,1.0,c
mp-1190540,NaNd3GeS7,"Ge,Na,Nd,S",4,2.0553,0.011824738645825,-1.820640399281607,4.641013365572409,24,1.0,0.0,a,0,0,24,136,,True,0.0,1.0,a
mp-7440,NaP,"Na,P",2,0.8684000000000001,0.0,-0.499863119613094,2.128535623620998,16,1.0,0.0,c,32,16,0,104,,True,0.0,1.0,c
mp-31086,NaP5,"Na,P",2,1.3958,0.009960415,-0.231192997480158,2.349023079410289,24,1.0,0.0,b,16,0,0,112,,True,0.0,1.0,b
mp-7944,NaSb,"Na,Sb",2,0.6041000000000001,0.0,-0.448723322499999,4.030017785940886,16,1.0,0.0,c,32,16,0,112,,True,0.0,1.0,c
mp-1190366,NaSm3GeS7,"Ge,Na,S,Sm",4,2.1816,0.025775874739581,-1.811844666156608,4.888039140935212,24,1.0,0.0,a,0,0,24,136,,True,0.0,1.0,a
mp-12485,NaSm3SiS7,"Na,S,Si,Sm",4,2.0169,0.026439844583331,-1.899102678656608,4.665431338388066,24,1.0,0.0,a,0,0,24,136,,True,0.0,1.0,a
mp-9775,NaSrAs,"As,Na,Sr",3,0.806999999999999,0.0,-1.054213939722223,3.799600105432437,9,0.7777777777777778,0.2222222222222222,a,8,8,36,54,,True,0.15384615384615385,0.8461538461538461,a
mp-13275,NaSrP,"Na,P,Sr",3,1.2357,0.0,-0.963640314880952,3.090204867365227,9,0.7777777777777778,0.2222222222222222,a,8,8,36,54,,True,0.15384615384615385,0.8461538461538461,a
mp-28566,NaTiSe4,"Na,Se,Ti",3,0.9939999999999992,0.0,-1.172793048181273,4.32198756059751,48,1.0,0.0,b,12,0,0,248,,True,0.0,1.0,b
mp-1220988,NaTl3S2,"Na,S,Tl",3,0.6507000000000001,0.035880393055555,-0.6475288143965551,5.988160904759488,12,1.0,0.0,b,32,0,0,48,,True,0.0,1.0,b
mp-1220690,NaYZrS4,"Na,S,Y,Zr",4,1.079799999999999,0.038968732857145,-1.942901240197044,3.21442615243004,7,1.0,0.0,b,24,0,0,36,,True,0.0,1.0,b
mp-4824,NaZnP,"Na,P,Zn",3,0.9102,0.0,-0.518619665992063,3.572479111584915,6,0.8333333333333334,0.1666666666666666,c,24,24,4,36,,True,0.07692307692307693,0.9230769230769231,c
mp-1079264,Nb(SBr)2,"Br,Nb,S",3,1.4107,0.000833581,-1.262439993999998,4.090429157624129,10,1.0,0.0,c,8,8,0,36,,True,0.0,1.0,c
mp-1205627,Nb(SeI)2,"I,Nb,Se",3,0.959299999999999,0.0,-0.9117613619375,5.134566553828563,10,1.0,0.0,c,8,8,0,36,,True,0.0,1.0,c
mp-3926,NbAg7S6,"Ag,Nb,S",3,0.9113999999999992,0.04511950083333,-0.438800421190474,5.462907492829251,28,1.0,0.0,a,0,12,0,104,,True,0.0,1.0,a
mp-1189069,Nd(ErS2)3,"Er,Nd,S",3,1.024799999999999,0.0,-2.394001295437499,6.022148222739822,20,1.0,0.0,b,72,0,0,108,,True,0.0,1.0,b
mp-1189307,Nd(HoS2)3,"Ho,Nd,S",3,1.0278,0.0,-2.398549836937499,5.904629910760264,20,1.0,0.0,b,72,0,0,108,,True,0.0,1.0,b
mp-1189434,Nd(LuS2)3,"Lu,Nd,S",3,1.034799999999999,0.0,-2.383524901437496,6.373651048945223,20,1.0,0.0,b,72,0,0,108,,True,0.0,1.0,b
mp-1209868,Nd(TmS2)3,"Nd,S,Tm",3,1.0206,0.0,-2.396928890937499,6.123113237553284,20,1.0,0.0,b,72,0,0,108,,True,0.0,1.0,b
